"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",268,0.535535449981114,1.86566649565871,2.73572123110196e-11,2.07715852019669e-08,1.68279579650942e-08,1623,"tags=36%, list=12%, signal=33%","CD79A/FCER2/VCAM1/MFGE8/CD19/MS4A2/PDCD1/MS4A1/CD79B/CD27/SLC7A5/TNFRSF13C/IL21R/CXCR5/CD22/CLEC17A/EBI3/ITGAX/GP1BA/CD83/SELP/TNFRSF9/CTLA4/CD1C/TLR8/PKHD1/CCR7/TFR2/BTNL9/ITGB2/CSF2RB/CD86/ENG/FCGR2B/CXCR4/TF/PDGFRA/CD40/CD4/CCR4/CCR2/SLAMF1/CD40LG/KDR/ABCC4/ITGAM/CCR6/CD74/ITGA8/TRBC2/OSMR/S1PR1/THBD/LILRB1/SERPINA5/TNFRSF4/SLAMF7/GFRA3/CX3CR1/CTSK/CD84/ICAM1/ITGA4/ADA/LY9/IL2RA/ITGAL/EPOR/CD28/SCNN1G/GFRA1/PTPRC/NRCAM/CD5/CD48/CXCL9/ITGA5/BCAM/LDLR/CSF2RA/SCARA5/CXCL12/CCR1/HEG1/BTN2A3P/IL7R/MSR1/SCUBE1/NEU3/CLEC2D/MCAM/KIT/TNFRSF18/CD34/THY1/SLAMF6/CLEC14A"
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT",116,0.633883270704224,2.09848701995162,3.63230284296518e-11,2.48570531712346e-08,2.01377719531025e-08,2184,"tags=55%, list=16%, signal=47%","CHI3L1/MFGE8/CTHRC1/VCAN/BGN/LTBP2/PCOLCE/MXRA5/DPT/TNC/COL15A1/COL1A1/NID1/HAPLN1/COL2A1/TNXB/ELN/CD4/COL1A2/COL14A1/COL6A1/LAMA5/EFEMP1/MFAP2/LUM/FBN1/COL3A1/FN1/SPARC/COL6A3/COL5A1/VWF/COL18A1/COL6A2/LAMA2/CCN1/FBN2/LAMC1/FBLN5/PXDN/MUC4/POSTN/MFAP4/PRELP/COL4A1/MGP/COL4A4/ZP3/MMRN2/AEBP1/EMILIN1/COL8A2/FBLN2/TGFBI/COL16A1/COL5A2/MFAP5/FBLN1/LAMB1/LAMB2/COL7A1/ABI3BP/COL27A1/LAMA4"
"GOBP_DNA_DEPENDENT_DNA_REPLICATION","GOBP_DNA_DEPENDENT_DNA_REPLICATION","GOBP_DNA_DEPENDENT_DNA_REPLICATION",152,0.600366152883461,2.03587527231816,3.86903365931574e-11,2.48570531712346e-08,2.01377719531025e-08,3406,"tags=50%, list=25%, signal=38%","AICDA/MCM10/TICRR/NUGGC/CDC45/DSCC1/MCM2/POLE2/WDHD1/GINS4/MCM6/GINS1/ORC1/SLFN11/TWNK/E2F8/TIPIN/DBF4B/BRCA2/LIG1/CDT1/NOC3L/DNA2/RECQL4/BLM/TRAIP/FEN1/MCM5/GINS2/CHTF18/TIMELESS/MCM7/MCM3/DDX21/POLQ/RFC3/MMS22L/POLD2/EME1/FBXO5/E2F7/POLA1/POLD1/ATR/CDK2/RRM1/ORC6/RFC4/GINS3/ZGRF1/POLG2/DBF4/PRIM1/ATAD5/RAD51/TONSL/NBN/ZRANB3/LIG3/CDC6/POLA2/CCNE1/MCM4/ALYREF/DNAJA3/GMNN/CDC7/THOC1/RFC5/RFC1/WDR18/NUCKS1/REV3L/PCNA/EME2/POLE3"
"GOBP_HUMORAL_IMMUNE_RESPONSE","GOBP_HUMORAL_IMMUNE_RESPONSE","GOBP_HUMORAL_IMMUNE_RESPONSE",127,0.616443230402013,2.05895668076435,1.2010347965351e-10,7.16503044332942e-08,5.80470050535914e-08,1622,"tags=45%, list=12%, signal=40%","CLU/ALOX5/FCER2/PDCD1/KRT1/POU2AF1/MS4A1/CR1/EBI3/POU2F2/CD83/C3/LTF/PAX5/C4A/EXO1/CCR7/FCGR2B/C2/JCHAIN/TF/CXCL14/S100A9/BST1/RGCC/C1S/CCR2/CCR6/SERPING1/TRBC2/SH2D1A/CXCL13/CFP/CR2/C5/GATA3/C7/MFAP4/C1QA/C1QB/HLA-DQB1/CD28/GPR183/PTPRC/CXCL9/ZP3/CXCL3/RNASE6/NOTCH1/REG3A/CFH/ST6GAL1/A2M/C1QC/IL1B/CD81/NOD2"
"GOBP_LEUKOCYTE_CHEMOTAXIS","GOBP_LEUKOCYTE_CHEMOTAXIS","GOBP_LEUKOCYTE_CHEMOTAXIS",167,0.58296986628359,1.98403817215275,1.91025045777625e-10,1.05392389587385e-07,8.53829250186167e-08,1752,"tags=37%, list=13%, signal=33%","ALOX5/TNFSF11/CCL21/CXCR5/STAP1/CCL23/ADGRE2/CCR7/SLAMF8/ITGB2/RIPOR2/CCL22/CXCR4/CCL19/CNR2/CH25H/S100A9/CHGA/BST1/CCR2/SLAMF1/PTN/CCR6/CD74/CXCL13/CORO1A/NCKAP1L/S1PR1/IL16/CMKLR1/SPI1/GPR18/C5/C3AR1/CX3CR1/CSF1/RAC2/TRPM2/C5AR1/GPR183/PDE4B/CXCL9/FLT1/PIK3CD/IL34/PGF/WNT5A/VAV1/CXCL3/CXCL12/EDNRB/CCR1/AIF1/CCN3/PLA2G7/CSF1R/PIK3CG/KIT/IL1B/NOD2/PDGFB/PREX1"
"GOBP_MITOTIC_NUCLEAR_DIVISION","GOBP_MITOTIC_NUCLEAR_DIVISION","GOBP_MITOTIC_NUCLEAR_DIVISION",265,0.52711466098992,1.83803338351782,2.0190112947775e-10,1.05392389587385e-07,8.53829250186167e-08,2036,"tags=32%, list=15%, signal=28%","HSPA1A/IL1A/BMP7/HASPIN/PLK1/ANLN/KIFC1/PKMYT1/MYBL2/DSCC1/MKI67/HSPA1B/DLGAP5/KIF18B/AURKB/KIF2C/RGCC/NUSAP1/CDCA2/TPX2/NCAPH/PRC1/CDC20/BUB1/KIF11/UBE2C/KIF23/CDCA5/KIF4A/BUB1B/TTK/KIF14/EREG/CENPF/TACC3/NCAPG/CCNB1/CDC25C/PTTG1/NCAPD3/TRIP13/SGO2/CDT1/SPAG5/PDGFRB/KNSTRN/CHEK1/TUBG2/NCAPG2/CEP55/CD28/OBSL1/MAD2L1/NDC80/CENPE/MAD2L2/PSRC1/RACGAP1/KIF20B/NUF2/KLHDC8B/MTBP/RRS1/KNTC1/MAP10/XRCC3/FBXO5/SGO1/CHEK2/ZWINT/UBE2S/IL1B/ZWILCH/SMC2/NEK2/PDGFB/RANBP1/ATM/SPDL1/NCAPD2/ANAPC1/PPP1R9B/CCDC8/RCC1/CENPK/CDCA8"
"GOBP_LEUKOCYTE_DIFFERENTIATION","GOBP_LEUKOCYTE_DIFFERENTIATION","GOBP_LEUKOCYTE_DIFFERENTIATION",445,0.470828686727666,1.66201478364479,2.9002964470519e-10,1.42489858386926e-07,1.15437186140245e-07,2031,"tags=31%, list=15%, signal=27%","UBD/AICDA/HLA-DOA/CD79A/PLA2G2D/TNFSF11/VCAM1/CD19/MMP9/POU2AF1/MS4A1/CD79B/CD27/CR1/BLK/IRF4/CD83/LTF/CTLA4/SEMA4A/BATF/FOS/IL1A/LILRB4/NRROS/LYL1/EGR1/CCR7/IL4I1/SLAMF8/CD86/LEF1/FCGR2B/TF/CCL19/GATA2/CYP26B1/GLI2/RASSF2/TMEM131L/CD4/FCRL3/JAK3/ZBTB46/RHOH/EGR3/TLR9/CCR2/SLAMF1/CD40LG/TNFSF8/CCR6/CD74/HCLS1/FBN1/BTK/CMTM7/DOCK2/FOXP3/NCKAP1L/SPI1/GPR18/LILRB1/CR2/LIF/CSF1/HHEX/FANCA/PARP1/IL1RL2/GATA3/ITGA4/ADA/MYC/LY9/MFNG/CBFA2T3/CARD11/DLL1/TRPM2/FSTL3/IKZF3/SASH3/IL2RA/EVI2B/CD28/GPR183/PTPRC/NFKBID/IKZF1/ST3GAL1/PIK3CD/IL34/EPHA2/TCF7/VAV1/SLC9B2/CCR1/FANCD2/IL7R/TLR2/PLCG2/TESPA1/NLRP3/DOCK11/CSF1R/PRKDC/C1QC/LOXL3/EZH2/ITPKB/KIT/NFAM1/EOMES/IL1B/IFI16/SLAMF6/CD81/MAFB/TYRO3/SNX10/PRDM1/KAT2A/BCL2/PREX1/DUSP10/ATM/ZBTB16/CDK6/MR1/BTN2A2/LCK/TYROBP/IL12RB1/RUNX3/XBP1"
"GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY","GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY","GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY",52,0.752973040778153,2.27780030134926,3.34266246438983e-10,1.47160155251438e-07,1.19220795265709e-07,2099,"tags=63%, list=15%, signal=54%","CD79A/CD19/MS4A1/CD79B/BLK/STAP1/CD22/RFTN1/CD38/CTLA4/FCGR2B/KLHL6/FCRL3/BANK1/TRBC2/SH2B2/BTK/NCKAP1L/LAT2/PTPRC/PIK3CD/PLCG2/CMTM3/NFAM1/CD300A/NFATC2/CD81/PRKCB/BCL2/LIME1/LCK/BMX/LPXN"
"GOBP_ORGANELLE_FISSION","GOBP_ORGANELLE_FISSION","GOBP_ORGANELLE_FISSION",396,0.486786686844981,1.71118409537606,3.3477525739671e-10,1.47160155251438e-07,1.19220795265709e-07,3061,"tags=37%, list=22%, signal=29%","HSPA1A/RNF212/IL1A/BMP7/HASPIN/PLK1/ANLN/KIFC1/PKMYT1/CYP26B1/MYBL2/DSCC1/MKI67/HSPA1B/DLGAP5/KIF18B/AURKB/KIF2C/RGCC/NUSAP1/CDCA2/KDR/TPX2/NCAPH/PRC1/CDC20/TOP2A/BUB1/MND1/KIF11/UBE2C/KIF23/CDCA5/MEI1/KIF4A/BUB1B/RAD54L/TTK/KIF14/EREG/CENPF/STAG3/TACC3/NCAPG/CCNB1/LIF/FANCA/CDC25C/RAD54B/PTTG1/BRCA2/NCAPD3/TRIP13/SGO2/CDT1/SPAG5/PDGFRB/KNSTRN/CHEK1/TUBG2/NCAPG2/CEP55/RAD51C/CD28/OBSL1/MAD2L1/NDC80/CENPE/CDC25B/ASPM/MAD2L2/PSRC1/RACGAP1/KIF20B/NUF2/WNT5A/KLHDC8B/PLCB1/MTBP/FANCD2/RRS1/KNTC1/MAP10/EME1/XRCC3/CCNB2/FBXO5/SGO1/CHEK2/ZWINT/UBE2S/IL1B/ZWILCH/SMC2/RAD51AP1/DMC1/NEK2/INCENP/PDGFB/RANBP1/FIGNL1/ATM/SPDL1/NCAPD2/PSMC3IP/ANAPC1/PPP1R9B/BRIP1/CCDC8/RCC1/CENPK/CDCA8/LRRK2/MYO19/RAD51/NDC1/BMP4/KIFC2/CDC6/WNT4/RAD51D/CCNE1/MTFR2/BNIP3/KIF18A/DSN1/AURKA/CCDC61/TENT4A/SYCE1L/CEP85/NUP62/CAV2/CKS2/TDRKH/SMC1A/PRMT5/TUBG1/CCSAP/AAAS/SMC4/NEK6/BAG6/NDE1/BAZ1B"
"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION","GOBP_NUCLEAR_CHROMOSOME_SEGREGATION","GOBP_NUCLEAR_CHROMOSOME_SEGREGATION",234,0.530593142541135,1.8400680853604,4.08280758731315e-10,1.70498044846197e-07,1.381278272171e-07,2036,"tags=32%, list=15%, signal=28%","RNF212/HASPIN/SPC24/PLK1/KIFC1/DSCC1/DLGAP5/KIF18B/AURKB/KIF2C/NUSAP1/NCAPH/PRC1/CDC20/SPC25/TOP2A/BUB1/UBE2C/KIF23/CDCA5/FAM83D/KIF4A/BUB1B/TTK/KIF14/CENPF/STAG3/TACC3/NCAPG/CCNB1/GEM/PTTG1/NCAPD3/TRIP13/SGO2/CDT1/SPAG5/KNSTRN/TUBG2/NCAPG2/CEP55/FEN1/RAD51C/MAD2L1/NDC80/CENPE/MAD2L2/PSRC1/KNL1/RACGAP1/NUF2/KLHDC8B/FANCD2/RRS1/KNTC1/MAP10/EME1/XRCC3/FBXO5/RMI2/SGO1/ZWINT/ZWILCH/SMC2/DMC1/NEK2/INCENP/ESCO2/ATM/SPDL1/NCAPD2/PSMC3IP/ANAPC1/BRIP1/CENPK/CDCA8"
